TR01,TR02,TR03,TR04,TR05,TR06,TR07,TR08,TR09,TR10,TR11,TR12,TR13,TR14,TR15,TR16,TR17,TR18,TR19,TR20,TR21,TR22,TR23,TR24,TR25,TR26,TR27,TR28,TR29,TR30
0.003950843,0.005951329,0.008106215,0.010085564,0.011416748,0.011589284,0.010175068,0.006891052,0.001658268,-0.005332547,-0.013565765,-0.022220023,-0.030309923,-0.036877155,-0.041130513,-0.04254712,-0.04097509,-0.03668605,-0.030312687,-0.022681735,-0.014627813,-0.006876915,1.54E-05,0.005691027,0.009983001,0.012885611,0.014524016,0.015107309,0.01486574,0.014005707
-0.05747607,-0.07999112,-0.10547594,-0.13251227,-0.15940274,-0.18435328,-0.20557196,-0.22134319,-0.23012845,-0.23070669,-0.22234054,-0.20487878,-0.17878895,-0.14517628,-0.10572766,-0.0625193,-0.017769558,0.02637643,0.06799723,0.10549646,0.1376923,0.16382122,0.18340671,0.19612916,0.2018576,0.20073237,0.19317882,0.17992838,0.16209793,0.14120276
0.034304224,0.03785029,0.040871743,0.042755604,0.042780943,0.040238447,0.034526467,0.025322411,0.012793717,-0.002335152,-0.018825995,-0.035073087,-0.049408063,-0.06037875,-0.06693187,-0.0686416,-0.06588048,-0.059667464,-0.05133305,-0.042247403,-0.03360193,-0.026236227,-0.020561382,-0.016536523,-0.013752402,-0.011677417,-0.009888004,-0.008155523,-0.006418927,-0.004669267
0.006137102,-0.001175289,-0.009606097,-0.018577807,-0.027683,-0.03674909,-0.045686845,-0.05427841,-0.06206293,-0.06831026,-0.07206916,-0.07232697,-0.068292215,-0.059646964,-0.046661917,-0.030181177,-0.011516882,0.007741852,0.025962686,0.041699577,0.053864937,0.06181018,0.065332845,0.06463867,0.060261,0.05294195,0.043530036,0.03294632,0.022203473,0.012340118
-0.04013381,-0.061631035,-0.08627565,-0.11299838,-0.14058344,-0.16767138,-0.19280902,-0.21447556,-0.23098774,-0.24045222,-0.24096449,-0.2310496,-0.21013096,-0.17874251,-0.13842605,-0.09156875,-0.041226592,0.009203073,0.056435958,0.0977156,0.13109149,0.15550527,0.17066824,0.1768415,0.17475381,0.165628,0.15111099,0.13307784,0.11344907,0.0940098
-0.031673368,-0.056845307,-0.08611136,-0.1178817,-0.1503758,-0.1818316,-0.21054651,-0.23470819,-0.25230977,-0.2614019,-0.2604454,-0.24844939,-0.22507228,-0.19085234,-0.14735168,-0.09700586,-0.04283107,0.011845674,0.06369557,0.109765396,0.14776833,0.17622618,0.19452988,0.20286442,0.20200433,0.19310603,0.17759983,0.15716025,0.13371246,0.109378666
0.019904992,0.029738154,0.040428724,0.05151634,0.06259267,0.07327378,0.08315839,0.091835506,0.09891057,0.103982754,0.10659736,0.10626342,0.10262249,0.09557801,0.08526023,0.072001524,0.05635312,0.039034512,0.020863315,0.002693482,-0.014641893,-0.03037582,-0.043877527,-0.054694336,-0.06250204,-0.06708404,-0.06841189,-0.06672751,-0.062533215,-0.05651053
0.055038705,0.067701355,0.080813795,0.0935578,0.104988836,0.114171706,0.12030815,0.12276229,0.121041104,0.11489001,0.104528,0.09075885,0.07478856,0.057853132,0.0409256,0.024627741,0.009275366,-0.005056869,-0.018391497,-0.03067049,-0.041712668,-0.051295646,-0.059200693,-0.06518854,-0.069024265,-0.070551075,-0.06972521,-0.06664301,-0.061604563,-0.055161465
-0.04876529,-0.06718051,-0.08877632,-0.11259646,-0.13736565,-0.1616182,-0.18383701,-0.20251398,-0.21616574,-0.22341661,-0.2231836,-0.21485798,-0.19837217,-0.17418435,-0.14326717,-0.10713196,-0.06780507,-0.027608536,0.011173178,0.04657279,0.07712351,0.10193219,0.12059843,0.13305233,0.13948122,0.14034453,0.13633865,0.12829988,0.117191404,0.104102865
-0.034262482,-0.053952787,-0.07693965,-0.102053896,-0.12781501,-0.1526347,-0.17487936,-0.19286309,-0.20490414,-0.20945808,-0.20534842,-0.19202596,-0.1697114,-0.13942537,-0.10289921,-0.062371753,-0.020381672,0.020460341,0.05777157,0.08969894,0.115076154,0.13339183,0.14464714,0.14921524,0.14774181,0.14104824,0.13001443,0.11557813,0.098840326,0.081136085
-0.011231762,-0.015464346,-0.01998133,-0.024376253,-0.028273279,-0.031315517,-0.03314632,-0.033412375,-0.031801227,-0.028118718,-0.022348955,-0.014635483,-0.005267353,0.005259664,0.016272575,0.027052384,0.036878876,0.04504419,0.050984383,0.054431103,0.055441447,0.05429602,0.05133537,0.04686945,0.04119768,0.034667503,0.027701475,0.020731017,0.014100372,0.008064391
-0.016688323,-0.025632627,-0.035788912,-0.04665075,-0.05769946,-0.0683726,-0.07807925,-0.086196676,-0.092022575,-0.094848566,-0.09414842,-0.08969783,-0.08157175,-0.07012487,-0.055933516,-0.03971387,-0.022297744,-0.00460078,0.012478988,0.028158605,0.041808367,0.052943867,0.06122181,0.066477284,0.06876762,0.06834894,0.06555184,0.060703773,0.054198023,0.046572182
-0.006724724,-0.010241274,-0.014159588,-0.018309297,-0.022555862,-0.026755227,-0.030673796,-0.03393565,-0.036100242,-0.036808793,-0.035852186,-0.03317317,-0.028872915,-0.023214862,-0.016557185,-0.009283026,-0.001870255,0.005063768,0.010967226,0.015606852,0.019049425,0.021422075,0.022740489,0.02293738,0.021983173,0.019986268,0.017217623,0.01403928,0.010825867,0.00792509
-0.039634522,-0.05508416,-0.07260835,-0.09149333,-0.1107259,-0.12905039,-0.14506193,-0.15728058,-0.16427825,-0.16490427,-0.15848571,-0.14485526,-0.12430798,-0.09767161,-0.066362634,-0.032248456,0.002579819,0.03600005,0.06609601,0.09142843,0.11113007,0.12481118,0.13243291,0.134241,0.13074982,0.122738265,0.11118986,0.09720714,0.081986435,0.06678116
0.137735,0.17204846,0.20802903,0.24336202,0.27525687,0.30065706,0.31651148,0.32001612,0.30886692,0.2816904,0.2385878,0.18141657,0.11365122,0.039928306,-0.034606997,-0.10504279,-0.16736014,-0.21884345,-0.2581439,-0.28506958,-0.3002704,-0.30487046,-0.30017206,-0.28750652,-0.2681665,-0.2434025,-0.21451479,-0.18296286,-0.15035078,-0.11831219
0.12213895,0.1536676,0.18627234,0.21777153,0.24583642,0.26814196,0.28248772,0.28689975,0.27973545,0.25992703,0.22733362,0.18296964,0.12900396,0.06861606,0.005686011,-0.055694234,-0.11181233,-0.15985121,-0.19811328,-0.22592925,-0.24344683,-0.2513911,-0.25077718,-0.24272376,-0.22844249,-0.2092011,-0.18626183,-0.1609306,-0.13463205,-0.10886051
0.117491595,0.14276266,0.16853742,0.19314082,0.21457317,0.23064952,0.2392175,0.23839217,0.22675617,0.20352517,0.1687178,0.123354614,0.06958047,0.010557825,-0.049920693,-0.10798287,-0.16020584,-0.20397846,-0.23766644,-0.26066002,-0.2732919,-0.27655604,-0.27167648,-0.2598161,-0.24204896,-0.21944779,-0.19317041,-0.1644897,-0.1347587,-0.10536249
0.11170948,0.1344551,0.15709966,0.17824228,0.19603698,0.20829584,0.21281187,0.20770624,0.19166604,0.16417672,0.12578592,0.07826574,0.024541631,-0.031680036,-0.08649571,-0.13637401,-0.17857097,-0.2113394,-0.23390383,-0.24631195,-0.24930571,-0.24412228,-0.23216778,-0.2148041,-0.19336477,-0.16916168,-0.14341503,-0.11727993,-0.09188506,-0.06819134
0.09965198,0.13275656,0.16899063,0.20654675,0.24320675,0.27645117,0.30363765,0.32218388,0.32974645,0.3244504,0.30522975,0.27215964,0.22661658,0.17119096,0.10936322,0.045004543,-0.018135022,-0.07684816,-0.12876068,-0.17235233,-0.20672059,-0.23139241,-0.2463211,-0.2518888,-0.24882822,-0.23817022,-0.2212154,-0.19946814,-0.17458986,-0.14835791
0.10564056,0.13366234,0.16289918,0.19137417,0.21683913,0.23696005,0.2495284,0.25267524,0.24507654,0.22620817,0.1965934,0.15783611,0.11237934,0.06316803,0.013309506,-0.03427935,-0.077215254,-0.11389863,-0.1435445,-0.16599523,-0.18147096,-0.19037774,-0.19319378,-0.19039933,-0.1824743,-0.17000684,-0.15380853,-0.13493831,-0.114642106,-0.09423888
0.10405892,0.12752114,0.15256234,0.17790747,0.20193875,0.22276309,0.23825254,0.2461786,0.2445236,0.23180133,0.20728418,0.17122412,0.12501752,0.071151435,0.012879464,-0.04623929,-0.10274508,-0.1535547,-0.19619614,-0.22901498,-0.25128478,-0.2631816,-0.26554897,-0.25954747,-0.24643804,-0.22749758,-0.20403336,-0.1774595,-0.14929464,-0.121034496
0.10867452,0.12888148,0.14884658,0.16708863,0.18183275,0.19111812,0.19302142,0.1858735,0.16848965,0.14046115,0.102393486,0.055994928,0.004034601,-0.04990725,-0.10197338,-0.14871608,-0.18758102,-0.21701854,-0.23641725,-0.24599376,-0.24660914,-0.23953561,-0.2261795,-0.20781706,-0.18557303,-0.16058211,-0.13406245,-0.10728376,-0.081482545,-0.057710487
-0.001504112,-0.006139085,-0.011704999,-0.017965566,-0.024632648,-0.03147084,-0.03834332,-0.045113906,-0.051529445,-0.05723759,-0.06185355,-0.06491347,-0.06583912,-0.0640615,-0.05920708,-0.05127162,-0.04073872,-0.028516047,-0.015722977,-0.003479363,0.007253019,0.015799893,0.021853894,0.025455965,0.02689979,0.02661768,0.025042448,0.022524707,0.019419456,0.016172875
0.08424823,0.10450406,0.1257717,0.14673902,0.16595082,0.18186897,0.19285823,0.19724266,0.19354555,0.18085057,0.15903123,0.12877958,0.091611475,0.049863696,0.006426101,-0.03581701,-0.074493214,-0.10795085,-0.13525978,-0.15612093,-0.17066532,-0.17920895,-0.18209346,-0.17965633,-0.17228511,-0.16051513,-0.14507818,-0.1269148,-0.107181385,-0.087199554
0.052206893,0.06660513,0.08203954,0.09757517,0.11225514,0.12506148,0.1348561,0.14050467,0.14111961,0.13616756,0.12545907,0.109190606,0.08798089,0.062870875,0.035266124,0.006747122,-0.02118212,-0.04727157,-0.07060234,-0.09057396,-0.10681201,-0.119049855,-0.12705438,-0.13063513,-0.12971683,-0.12444321,-0.11526869,-0.102981895,-0.08863764,-0.07342922
0.07713768,0.08916208,0.10040892,0.10958286,0.11538239,0.11664866,0.11237171,0.101736106,0.08429597,0.060230557,0.03057414,-0.002741372,-0.037152845,-0.069858074,-0.09820865,-0.120146655,-0.1345921,-0.14154585,-0.14188768,-0.13707037,-0.12880912,-0.11869086,-0.10780479,-0.09665017,-0.08534973,-0.07391548,-0.062413123,-0.05103537,-0.040089022,-0.029883986
0.020432282,0.023122242,0.025514476,0.027270516,0.028146625,0.027996214,0.026672129,0.024000974,0.019869553,0.014323153,0.007662775,0.000502419,-0.006359531,-0.012168536,-0.01639413,-0.018881904,-0.019869804,-0.019808924,-0.019209677,-0.018558975,-0.018217063,-0.018350106,-0.018957146,-0.019909425,-0.020941952,-0.021687996,-0.021829518,-0.021254633,-0.020071076,-0.018488549
0.04085223,0.044621486,0.04713902,0.04782194,0.045985047,0.04085425,0.031733256,0.018293722,0.000791184,-0.019927306,-0.04252012,-0.065232195,-0.085995965,-0.10269973,-0.11359464,-0.117663994,-0.114869945,-0.106192105,-0.093365274,-0.07840877,-0.06315993,-0.048961613,-0.03653474,-0.02606462,-0.017436158,-0.01044463,-0.004856445,-0.000403074,0.003179833,0.00606079
-0.11293711,-0.15916009,-0.21139368,-0.26708448,-0.3231101,-0.37597504,-0.42200863,-0.4576067,-0.47951028,-0.48502144,-0.472243,-0.44043234,-0.39025086,-0.32376426,-0.24426875,-0.15601194,-0.06376479,0.027674392,0.11391797,0.19127719,0.25691524,0.30894563,0.34641108,0.36908224,0.3772495,0.37168127,0.35365728,0.32503,0.28827125,0.24642408
-0.04708099,-0.07118016,-0.0994554,-0.13089746,-0.16403174,-0.19702964,-0.22792211,-0.25474137,-0.275547,-0.28847352,-0.2919213,-0.2847624,-0.26647753,-0.23730057,-0.19836472,-0.15167715,-0.09987589,-0.045933265,0.007093641,0.056345467,0.099475086,0.13486053,0.16161685,0.17946243,0.18856628,0.18944325,0.18293439,0.17027405,0.15309969,0.13331623
0.036135808,0.04263844,0.04934037,0.055736583,0.061320674,0.06565296,0.0683888,0.069290414,0.06815797,0.06479339,0.05910376,0.051243585,0.041710638,0.031322252,0.021052511,0.011764502,0.003996129,-0.002073196,-0.006543247,-0.009714275,-0.012008317,-0.013887479,-0.015784781,-0.01801074,-0.020674184,-0.023652961,-0.026680823,-0.029489191,-0.031909436,-0.03388727
-0.084722824,-0.11914654,-0.15819806,-0.20012346,-0.24273688,-0.2835972,-0.32021955,-0.35017753,-0.3711136,-0.38080046,-0.37733907,-0.35943845,-0.32670575,-0.2799124,-0.22109026,-0.1532994,-0.08027242,-0.006106946,0.06509674,0.12965979,0.18467076,0.22815393,0.2590577,0.2771517,0.2829246,0.2774727,0.2623685,0.2395618,0.21137036,0.18042684
0.008047235,0.00768049,0.007206311,0.006752077,0.006182277,0.005233443,0.003658242,0.001308597,-0.001816812,-0.005622323,-0.009924403,-0.014292008,-0.018036291,-0.020502798,-0.021297118,-0.020281896,-0.017552113,-0.013448299,-0.008501745,-0.003312436,0.001548327,0.005582801,0.00840309,0.009803333,0.009846767,0.008860172,0.007271274,0.005433549,0.003614206,0.002030363
0.046776567,0.052229702,0.057649698,0.062488727,0.06594037,0.06704472,0.06495868,0.05912804,0.04934505,0.03579885,0.01917851,0.00071782,-0.01800283,-0.03541189,-0.05024225,-0.06168316,-0.069392025,-0.07342031,-0.074080475,-0.071798526,-0.067086086,-0.060607675,-0.053120583,-0.045328353,-0.037825357,-0.031075954,-0.025372604,-0.020824935,-0.017393282,-0.01495578
0.002646113,-0.002533207,-0.008792564,-0.016131675,-0.024528144,-0.033841662,-0.043781623,-0.053876434,-0.06345189,-0.07171678,-0.07793339,-0.08150338,-0.08194704,-0.07890988,-0.07222144,-0.0619717,-0.04859651,-0.03291146,-0.01605661,0.000647288,0.015930466,0.02881027,0.038702603,0.045375496,0.048825484,0.049198963,0.04682589,0.04229615,0.03644405,0.030163927
-0.053125758,-0.0766248,-0.10343672,-0.1321794,-0.16119576,-0.18872742,-0.21294308,-0.23190048,-0.24368602,-0.2467497,-0.24020119,-0.22388041,-0.19827287,-0.16443135,-0.123923406,-0.078739375,-0.031166798,0.016351579,0.06142487,0.10199549,0.13655847,0.1641882,0.18437304,0.19684954,0.20157161,0.1987719,0.18904386,0.17341414,0.15331233,0.13045186
0.05222657,0.062215164,0.072778136,0.08303395,0.09199405,0.0987317,0.1025217,0.10286391,0.09939505,0.09189096,0.08043746,0.06552421,0.047997866,0.029048607,0.010100268,-0.007526048,-0.022909032,-0.03558502,-0.04541259,-0.052421305,-0.056806833,-0.05900096,-0.05960015,-0.05916171,-0.05804326,-0.056391638,-0.054215576,-0.051508423,-0.048365127,-0.044984672
-0.067234255,-0.09731808,-0.13131407,-0.16775462,-0.20486319,-0.24064925,-0.2729132,-0.29933444,-0.31770533,-0.3260996,-0.3229493,-0.30724043,-0.2787849,-0.2383806,-0.18779953,-0.129635,-0.067060746,-0.003559532,0.05745653,0.11309581,0.16122435,0.20036893,0.22956687,0.24833597,0.25666383,0.25500837,0.24431835,0.22600459,0.20190445,0.17418034
0.009186298,0.008978623,0.008519603,0.007752218,0.006618446,0.005141217,0.003415996,0.001556207,-0.000289086,-0.001908582,-0.003082387,-0.003652647,-0.003527536,-0.002686858,-0.001224208,0.000680912,0.00285937,0.00516072,0.007369068,0.009199177,0.010423122,0.010960506,0.010826098,0.010069137,0.008775907,0.007044624,0.004960741,0.002625097,0.000188308,-0.002169748
0.013551179,0.014918217,0.016149256,0.01701527,0.017254157,0.01666619,0.015130146,0.012558282,0.00890015,0.00418543,-0.001438683,-0.007651057,-0.013893998,-0.019417295,-0.023464441,-0.025502367,-0.025394805,-0.023408592,-0.020063458,-0.016003633,-0.011920285,-0.00843054,-0.005930393,-0.00451376,-0.004023204,-0.004196502,-0.004782364,-0.005569454,-0.006390054,-0.007122477
0.11354874,0.14177163,0.17248225,0.20391844,0.23397732,0.26034045,0.28060234,0.2924057,0.2935668,0.2822421,0.25725636,0.21855177,0.1674986,0.106913194,0.040755454,-0.02639545,-0.08997705,-0.1460748,-0.19191217,-0.22608724,-0.24851018,-0.2600911,-0.2622702,-0.25659695,-0.24455285,-0.2275526,-0.20692827,-0.18390615,-0.15967488,-0.13546748
0.08032214,0.09715833,0.11487209,0.13218175,0.14764987,0.15979281,0.16712487,0.16820484,0.16179878,0.1471739,0.12437998,0.09435688,0.0588788,0.020399204,-0.018272474,-0.054462526,-0.08607225,-0.11176802,-0.13095114,-0.14363886,-0.15033339,-0.15184805,-0.14907926,-0.14285982,-0.1339293,-0.122922875,-0.11039566,-0.09694067,-0.08324451,-0.069995634
0.001735964,0.000588174,-0.000297203,-0.000868104,-0.001254488,-0.001615741,-0.002040017,-0.002551057,-0.003088785,-0.003478895,-0.003550598,-0.00327946,-0.002728399,-0.001961128,-0.001089017,-0.000233839,0.000612689,0.001553473,0.00257863,0.003476196,0.003977659,0.003929772,0.003314003,0.00221742,0.000806039,-0.000777852,-0.002469152,-0.004198659,-0.005842137,-0.007279581
-0.024691671,-0.031674918,-0.039328627,-0.04717369,-0.054690048,-0.061430477,-0.06702004,-0.07103,-0.07299836,-0.072550245,-0.06942041,-0.063464396,-0.054695033,-0.043327723,-0.029836712,-0.014981057,0.000226339,0.014605325,0.02704879,0.036833726,0.043735642,0.047906395,0.049675047,0.049374457,0.047257278,0.043581247,0.03878726,0.033525854,0.02840969,0.023754852
-0.02774915,-0.03416363,-0.040777046,-0.047314204,-0.053594995,-0.05949843,-0.064889796,-0.069599845,-0.07333715,-0.075622864,-0.075883865,-0.07361266,-0.06848524,-0.060394008,-0.049482167,-0.03625571,-0.021601107,-0.006580396,0.007781096,0.020550461,0.030959887,0.03861599,0.043588206,0.04619114,0.046718143,0.045403518,0.042567603,0.038693123,0.034300968,0.029824974
-0.026856095,-0.035517894,-0.04488911,-0.054572865,-0.064256564,-0.07366495,-0.08255654,-0.090712294,-0.097841054,-0.10328108,-0.10584267,-0.10428676,-0.09797889,-0.08709238,-0.07235584,-0.05474746,-0.03541888,-0.015699485,0.003026968,0.01951419,0.032869633,0.042733893,0.04920846,0.052605,0.053349055,0.05196038,0.048953567,0.04480792,0.040057514,0.035329215
0.027430715,0.0310035,0.034889,0.039070573,0.0430405,0.046037357,0.047520857,0.04732243,0.045449,0.041874927,0.0365315,0.029466521,0.02090793,0.01120175,0.000789546,-0.009787652,-0.019942839,-0.029166035,-0.03714419,-0.04373093,-0.048721,-0.051735785,-0.052511644,-0.051278215,-0.048607074,-0.044889715,-0.04014607,-0.03431727,-0.027672842,-0.020916788
-0.032453757,-0.03557528,-0.038205605,-0.040206227,-0.041439585,-0.04170111,-0.040701058,-0.038171206,-0.03391868,-0.027865287,-0.020130534,-0.011068611,-0.001273245,0.008529672,0.017674001,0.025570974,0.03167732,0.035663188,0.037604243,0.037914753,0.037032805,0.035199977,0.032577194,0.029385764,0.025840854,0.0221046,0.018282788,0.014400438,0.010508899,0.006823165
0.05225037,0.054046974,0.05363221,0.0506796,0.044911474,0.035978902,0.023414893,0.006792837,-0.013968241,-0.03829856,-0.06481897,-0.09135913,-0.11520562,-0.1336193,-0.14444295,-0.14655903,-0.14011966,-0.12650913,-0.1080084,-0.08722921,-0.06652853,-0.04761858,-0.031452466,-0.018348807,-0.008180515,-0.000549236,0.005057192,0.009130497,0.012027262,0.013943395
0.061601866,0.07128273,0.08047151,0.08844156,0.09438328,0.09746935,0.096977286,0.09234754,0.08310557,0.06893864,0.050032258,0.027323466,0.002481532,-0.022317726,-0.044779032,-0.06298936,-0.075835824,-0.08316221,-0.08564841,-0.08451973,-0.08120339,-0.076964974,-0.07262297,-0.06846307,-0.06437538,-0.060075395,-0.055284027,-0.0498517,-0.043830425,-0.037473474
0.12290669,0.15700142,0.19440652,0.23301794,0.27033085,0.3037055,0.33060485,0.34867692,0.35577542,0.35007563,0.3303262,0.2961228,0.24817134,0.18843794,0.120059945,0.047010288,-0.026349664,-0.09577818,-0.15764073,-0.20925249,-0.24904254,-0.27654463,-0.29218367,-0.29692286,-0.29201624,-0.27888665,-0.25910595,-0.23444434,-0.20683566,-0.17822476
0.09705953,0.124129936,0.15414904,0.1853772,0.21567763,0.24272107,0.26420477,0.27802855,0.2824537,0.27624366,0.25876197,0.23007928,0.19112386,0.14371142,0.090384595,0.034173314,-0.021656439,-0.073916085,-0.11986068,-0.15752682,-0.18595654,-0.20515576,-0.21574451,-0.21857435,-0.21462195,-0.20502833,-0.19101012,-0.17373931,-0.15439105,-0.13424437
0.13258515,0.1648907,0.19918108,0.23346744,0.26547253,0.29274407,0.31276187,0.32312423,0.32179403,0.307358,0.27926403,0.23794758,0.1848979,0.12272366,0.055069175,-0.013782911,-0.079539426,-0.1384977,-0.18796974,-0.22646202,-0.25359908,-0.26988775,-0.27636465,-0.27425584,-0.26484346,-0.24947824,-0.2295391,-0.20635757,-0.18124813,-0.15558933
0.111769356,0.14205398,0.17571934,0.21128997,0.24680336,0.27997392,0.30836374,0.32948416,0.34090483,0.3404578,0.32651675,0.29822686,0.25570026,0.20024633,0.13446961,0.062034525,-0.012794634,-0.0856186,-0.15234505,-0.20960441,-0.25502738,-0.28736454,-0.30645344,-0.31302625,-0.30843514,-0.29442343,-0.27296382,-0.24609597,-0.21585362,-0.18427208
0.12977389,0.15948614,0.19145256,0.22365688,0.2537777,0.27938366,0.2981031,0.307794,0.30667186,0.2934328,0.26741925,0.22882207,0.1788383,0.11972914,0.054712888,-0.012353165,-0.077428386,-0.13673156,-0.18711007,-0.22637615,-0.25357258,-0.26899657,-0.27384263,-0.26967624,-0.2581272,-0.24081957,-0.21932617,-0.1951156,-0.16959076,-0.14414959
0.04016602,0.05308141,0.06791648,0.083761394,0.099427044,0.11358472,0.12493825,0.13229817,0.13460635,0.13107944,0.12140217,0.10578671,0.08494074,0.06005384,0.032705918,0.004646513,-0.022444116,-0.04709288,-0.06807613,-0.08447755,-0.09581379,-0.10215935,-0.10411951,-0.10259984,-0.098535955,-0.092740245,-0.08586586,-0.07841375,-0.07073987,-0.06310074
-0.18491991,-0.23980221,-0.29828927,-0.35697427,-0.4121532,-0.46009424,-0.49724105,-0.52037716,-0.5267166,-0.51401466,-0.4808228,-0.4268718,-0.35344043,-0.26349947,-0.16153906,-0.053140186,0.0556246,0.15890022,0.25170985,0.33033335,0.392339,0.43642294,0.462217,0.47015777,0.46143126,0.43793517,0.4021895,0.35723525,0.3065421,0.2538372
0.08776814,0.110400274,0.13519621,0.16077735,0.1853365,0.20683323,0.22317633,0.23239169,0.23285206,0.22359042,0.20458059,0.17678845,0.14198749,0.10249862,0.06090888,0.019733243,-0.018943114,-0.053682785,-0.08366958,-0.10855572,-0.12833439,-0.1432469,-0.15365955,-0.1598935,-0.16211183,-0.16036028,-0.15474817,-0.1456396,-0.13370287,-0.119834535
